time,flux
13.627254509018037,-0.8361122671866685
13.827655310621243,-1.0619636344697199
14.02805611222445,-0.8814641201201012
14.228456913827655,-0.6631604004967722
14.428857715430862,-0.9911108517891188
14.629258517034069,-0.6802960847345731
14.829659318637274,-1.5225174828715953
15.030060120240481,-0.8355749080492857
15.230460921843688,-0.9799707472629412
15.430861723446894,-1.0506543921950726
15.6312625250501,-0.9620474005366931
15.831663326653308,-1.3635752651777173
16.032064128256515,-0.9918298916857967
16.23246492985972,-0.8545511174394227
16.432865731462925,-0.6048038888231766
16.633266533066134,-0.9748781566513829
16.83366733466934,-1.0003121351432882
17.034068136272545,-0.9030312268967511
17.234468937875754,-0.5804852825625713
17.43486973947896,-0.6556758410478541
17.635270541082164,-0.7823799024875829
17.835671342685373,-0.5260959153368212
18.03607214428858,-0.5591640935596897
18.236472945891784,-0.3323882594204236
18.43687374749499,-0.6119808583360181
18.637274549098198,-0.4806871144027519
18.837675350701403,-0.43551576411060333
19.03807615230461,-0.590321631868935
19.238476953907817,-0.17773981994095678
19.438877755511022,-0.12315911510623676
19.639278557114228,-0.11205889062789515
19.839679358717436,-0.09726234980005785
20.04008016032064,-0.27048292741162616
20.240480961923847,-0.008651590527256503
20.440881763527056,0.06952175395050061
20.64128256513026,0.039649323168721134
20.841683366733466,0.22909486495740417
21.042084168336675,0.4023738351674037
21.24248496993988,0.757738345840815
21.442885771543086,0.4728465429580446
21.643286573146295,0.545135628062501
21.8436873747495,0.5324750084453448
22.044088176352705,0.21517972990771028
22.244488977955914,0.6428277802993132
22.44488977955912,0.7068050457121257
22.645290581162325,1.2312829812307955
22.845691382765533,0.741111176210558
23.04609218436874,0.8777526490874548
23.246492985971944,0.8451216245139581
23.44689378757515,0.649572974680599
23.647294589178358,1.1396177520425947
23.847695390781563,1.085574471355852
24.04809619238477,1.1138233680970526
24.248496993987978,0.7903820920504657
24.448897795591183,1.2656085957864014
24.649298597194388,0.713566538570207
24.849699398797597,1.1162568406923044
25.050100200400802,1.437967262699433
25.250501002004007,0.7987977073347376
25.450901803607216,0.8767241533424376
25.65130260521042,0.999070015917073
25.851703406813627,0.8637209402317038
26.052104208416836,0.6357383381746977
26.25250501002004,0.9372906802253854
26.452905811623246,0.6851648438467045
26.653306613226455,0.9628348479411275
26.85370741482966,0.6512824905972567
27.054108216432866,1.1088959507626595
27.254509018036075,0.6028345690213318
27.45490981963928,0.652639719302991
27.655310621242485,0.8344810345246582
27.855711422845694,0.3776684638418168
28.0561122244489,0.6189251589879848
28.256513026052104,0.7821814125634118
28.45691382765531,0.14451248809978495
28.65731462925852,0.4463456786752648
28.857715430861724,0.4031829679377223
29.05811623246493,0.44796687527186274
29.258517034068138,-0.01654738609799808
29.458917835671343,-0.09492279615203772
29.65931863727455,0.2112123014154496
29.859719438877757,0.10345310843166658
30.060120240480963,0.03121236241663777
30.260521042084168,-0.012464113018425732
30.460921843687377,-0.2803023077445076
30.661322645290582,-0.15981847273699487
30.861723446893787,-0.2088092509876083
31.062124248496996,-0.4703889304836423
31.2625250501002,-0.013160895305127596
31.462925851703407,-0.34881563727391257
31.663326653306616,-0.73735170723536
31.86372745490982,-0.4213114883860687
32.06412825651303,-0.7989000519415352
32.26452905811623,-0.495495176265198
32.46492985971944,-0.4675542799983572
32.66533066132265,-0.9070003772325599
32.86573146292585,-0.5908357026236242
33.06613226452906,-0.7384971965670306
33.26653306613227,-0.6909304848584684
33.46693386773547,-0.5068838703574787
33.66733466933868,-0.9627084181640666
33.86773547094189,-1.0881462112219995
34.06813627254509,-1.1353557246002548
34.2685370741483,-1.1368749720844922
34.46893787575151,-1.001535121017552
34.66933867735471,-0.9263788950482912
34.86973947895792,-0.9438246294476602
35.07014028056113,-0.8343205845774763
35.27054108216433,-0.99378989143684
35.47094188376754,-0.6983684213301223
35.671342685370746,-1.0307724867587662
35.87174348697395,-0.41869860028770456
36.07214428857716,-0.8186755739218268
36.27254509018036,-1.0925774425051098
36.47294589178357,-1.1090113961306227
36.673346693386776,-0.7684797183364854
36.87374749498998,-0.8763807141319294
37.07414829659319,-0.6523065564206022
37.274549098196395,-0.6607271204900605
37.4749498997996,-0.727215343081603
37.675350701402806,-0.8364594369506635
37.875751503006015,-0.9218779702387383
38.07615230460922,-0.6575670021339428
38.276553106212425,-0.3440880661100375
38.476953907815634,-0.4176108105846712
38.677354709418836,-0.6528146565925081
38.877755511022045,-0.3106685788672466
39.078156312625254,-0.20851092549878703
39.278557114228455,-0.40148397420220955
39.478957915831664,-0.13221515692035118
39.67935871743487,-0.0889204167908074
39.879759519038075,-0.266359737770897
40.08016032064128,0.09673791778979533
40.28056112224449,0.20018370063643198
40.480961923847694,0.3671345987690685
40.6813627254509,0.42318588190653006
40.88176352705411,-0.0020489893755264443
41.08216432865731,0.14589564021893542
41.28256513026052,0.4951221706373294
41.48296593186373,0.5519730705787989
41.68336673346693,0.6075462206246682
41.88376753507014,1.328404622650899
42.08416833667335,0.7231476258494401
42.28456913827655,0.8847808874095148
42.48496993987976,0.8945604237018195
42.68537074148297,0.8773420739960794
42.88577154308617,0.7243535830818133
43.08617234468938,0.976424883560228
43.28657314629259,0.7040221094185508
43.48697394789579,0.8417775025190798
43.687374749499,0.8190994779343553
43.88777555110221,0.955947764380783
44.08817635270541,1.422182461749221
44.28857715430862,0.6016746139123365
44.48897795591183,1.1243927764338157
44.68937875751503,0.6726992316511083
44.88977955911824,0.9050141800460796
45.09018036072145,1.2173888235724606
45.29058116232465,1.008692077485404
45.49098196392786,0.7725786150202532
45.69138276553107,0.8334429970997806
45.89178356713427,1.0969301864303198
46.09218436873748,0.7956363267656477
46.29258517034068,0.9619689839336872
46.49298597194389,0.9011191062246174
46.6933867735471,0.7314776867333759
46.8937875751503,1.2569648292010833
47.09418837675351,0.9180565297981209
47.294589178356716,0.3462056054498448
47.49498997995992,0.7455097144509398
47.69539078156313,0.5300400610159507
47.895791583166336,0.7844378589574732
48.09619238476954,0.40456817959122554
48.296593186372746,0.4870150724819843
48.496993987975955,0.5558291897085175
48.69739478957916,0.571049933551536
48.897795591182366,0.09933015084293931
49.098196392785574,0.21263493558467914
49.298597194388776,0.12358424875826142
49.498997995991985,0.026079524039673896
49.699398797595194,0.44738719477445743
49.899799599198396,0.11247002791077794
50.100200400801604,-0.28365047658559644
50.30060120240481,0.08927604269271659
50.501002004008015,0.26768586884810985
50.701402805611224,-0.012080258880222072
50.90180360721443,-0.5834091759436721
51.102204408817634,-0.4362362468273454
51.30260521042084,-0.14451666488018594
51.50300601202405,-0.596365627036181
51.703406813627254,-0.4211984751461189
51.90380761523046,-0.40814551659189735
52.10420841683367,-0.799337286313844
52.30460921843687,-0.6743024251819875
52.50501002004008,-1.3564723195108668
52.70541082164329,-0.9561116510482258
52.90581162324649,-0.8417863556131501
53.1062124248497,-1.0777326477289864
53.30661322645291,-0.5353154954682124
53.50701402805611,-1.1780330138359825
53.70741482965932,-1.006686163356687
53.90781563126253,-0.9155615376518569
54.10821643286573,-0.6727559788301617
54.30861723446894,-1.2636761691876628
54.50901803607215,-0.7554948201751224
54.70941883767535,-0.9937894614623942
54.90981963927856,-1.1959004343885775
55.11022044088177,-0.9069798583513122
55.31062124248497,-0.9554304667743448
55.51102204408818,-1.107184113790672
55.71142284569139,-0.9611672354326818
55.91182364729459,-1.0363134677868715
56.1122244488978,-0.9168694674532692
56.31262525050101,-0.7837460525959665
56.51302605210421,-0.5719378606380101
56.71342685370742,-1.1061502520914357
56.91382765531062,-0.39802436453032286
57.11422845691383,-1.1778249919143824
57.31462925851704,-0.7774208427420349
57.51503006012024,-0.5860966297062645
57.71543086172345,-0.601469385826388
57.91583166332666,-0.733509427674925
58.11623246492986,-0.5994827745914078
58.31663326653307,-0.6031368702952262
58.517034068136276,-0.5670888317851989
58.71743486973948,-0.22219469779139195
58.91783567134269,-0.2620575510089517
59.118236472945895,-0.4120668032680238
59.3186372745491,-0.032505496412900514
59.519038076152306,-0.08906444595869242
59.719438877755515,0.07454562840500568
59.91983967935872,0.10074532266458255
60.120240480961925,-0.12803332397964512
60.320641282565134,-0.01147404755938422
60.521042084168336,0.3124188991341062
60.721442885771545,0.346786540048673
60.92184368737475,0.28139408265172694
61.122244488977955,0.3687702406992399
61.322645290581164,0.6591998800077912
61.52304609218437,0.3421152816435481
61.723446893787575,0.6247873012087386
61.92384769539078,0.5278254812337587
62.12424849699399,0.5753722846561218
62.324649298597194,0.8868560637344209
62.5250501002004,0.8777328303478337
62.72545090180361,0.9180765726048976
62.92585170340681,1.0562024166698856
63.12625250501002,0.8358889253933094
63.32665330661323,1.0013647956441165
63.52705410821643,0.8327795451997085
63.72745490981964,0.9859792017195406
63.92785571142285,0.9177804326012919
64.12825651302606,0.9821316266041726
64.32865731462925,1.0968725251985574
64.52905811623246,0.8254311001148911
64.72945891783567,1.4148677249495134
64.92985971943888,0.7985537580847407
65.13026052104209,0.7563250667561175
65.3306613226453,1.2262314647116335
65.53106212424849,1.1444473179273187
65.7314629258517,1.0985368785018352
65.93186372745491,1.0831219405280066
66.13226452905812,0.9349496237811186
66.33266533066133,0.7341799206663252
66.53306613226454,0.901403378527014
66.73346693386773,0.7199101745549465
66.93386773547094,1.0160773286378812
67.13426853707415,0.7540994521720594
67.33466933867736,0.5777644742037162
67.53507014028057,0.6349962274692377
67.73547094188378,0.7354983878688128
67.93587174348697,0.4912188073352769
68.13627254509018,0.3881781309995509
68.33667334669339,0.5478284500932138
68.5370741482966,0.49257553567801415
68.7374749498998,0.2849271624598524
68.93787575150301,0.23331098575470355
69.13827655310621,0.3138337331188747
69.33867735470942,-0.08334765613026801
69.53907815631263,-0.1371953914465022
69.73947895791584,-0.0619350893326651
69.93987975951904,-0.023803222689834234
70.14028056112225,0.018125339334569238
70.34068136272545,0.18824725509784157
70.54108216432866,0.002363398175587589
70.74148296593187,-0.26283046207030253
70.94188376753507,-0.2954055424969406
71.14228456913828,-0.5517122820156015
71.34268537074149,-0.41312153416728403
71.54308617234469,-0.5237408627960555
71.7434869739479,-0.45620914963931025
71.9438877755511,-0.738879360777621
72.14428857715431,-0.5199720242803751
72.34468937875752,-0.3652298084502091
72.54509018036072,-0.7388040522354955
72.74549098196393,-0.679142883068789
72.94589178356713,-0.6608802714169294
73.14629258517034,-0.915411431821184
73.34669338677355,-0.8232978654520081
73.54709418837676,-0.8951071064355659
73.74749498997996,-0.9040428655544118
73.94789579158316,-1.1004729811590173
74.14829659318637,-0.9595140362031548
74.34869739478958,-0.8795400846504546
74.54909819639279,-0.6997549777039839
74.749498997996,-0.805050807143834
74.9498997995992,-0.569239646035126
75.1503006012024,-1.1523549345098605
75.35070140280561,-0.8194726237845275
75.55110220440882,-0.948381332451511
75.75150300601203,-0.5342989963658789
75.95190380761524,-1.1172766357594734
76.15230460921843,-1.1031322332546534
76.35270541082164,-1.0309317182283948
76.55310621242485,-1.3080877270664688
76.75350701402806,-0.9572149827911587
76.95390781563127,-0.96926971293147
77.15430861723448,-0.7495046118715406
77.35470941883767,-0.670283363578309
77.55511022044088,-0.31952483588074393
77.75551102204409,-0.4580457877519467
77.9559118236473,-0.7143147041000002
78.15631262525051,-0.7270471258682486
78.35671342685372,-0.395241715616645
78.55711422845691,-0.7019776217958071
78.75751503006012,-0.014209412427839296
78.95791583166333,-0.08567563966024061
79.15831663326654,-0.3551871377115464
79.35871743486975,-0.542731682831219
79.55911823647295,0.1327098175772286
79.75951903807615,-0.0983854430763419
79.95991983967936,0.23497204139623623
80.16032064128257,-0.26854060863384444
80.36072144288578,-0.00679342263436758
80.56112224448898,0.17641890948585093
80.7615230460922,0.24635999410682438
80.96192384769539,0.20760554794666147
81.1623246492986,0.4816641199536712
81.3627254509018,0.20163059920667903
81.56312625250501,0.44309434255628716
81.76352705410822,0.5501763838693801
81.96392785571143,0.6814673702410494
82.16432865731463,0.7710723775772695
82.36472945891784,0.4514994433666023
82.56513026052104,0.4146032288326676
82.76553106212425,1.0191010704826866
82.96593186372746,0.8691426205757624
83.16633266533066,0.6889161072533382
83.36673346693387,1.1814545081011565
83.56713426853707,0.9235176246300518
83.76753507014028,1.1618330685545388
83.96793587174349,0.9613992104003163
84.1683366733467,1.3782110672339365
84.3687374749499,1.3314677243324338
84.5691382765531,0.9410600924060846
84.76953907815631,1.1916943511014466
84.96993987975952,1.12903059884136
85.17034068136273,1.2722947735601164
85.37074148296594,0.8002401237813533
85.57114228456913,1.1211559359668166
85.77154308617234,1.182452611159884
85.97194388777555,0.6019953439371607
86.17234468937876,0.6962879810155407
86.37274549098197,0.5005930366441761
86.57314629258518,0.826458319216316
86.77354709418837,0.9922601182285409
86.97394789579158,1.1142719889763646
87.17434869739479,0.7904438658521107
87.374749498998,1.0600990360013052
87.57515030060121,0.4141967820679416
87.77555110220442,0.3026468361531774
87.97595190380761,0.5827709485081981
88.17635270541082,0.6188975671754186
88.37675350701403,0.48160157674657417
88.57715430861724,0.018773961191009714
88.77755511022045,0.3568474439596061
88.97795591182366,0.05470203491510095
89.17835671342685,0.38920441957521046
89.37875751503006,0.26725205958817905
89.57915831663327,-0.05614947860657024
89.77955911823648,-0.033575182009662655
89.97995991983969,-0.20554696910755588
90.1803607214429,-0.0691674964142904
90.38076152304609,0.07169377065749917
90.5811623246493,-0.3787100707962432
90.78156312625251,-0.1422662990663597
90.98196392785572,-0.4096747106296023
91.18236472945893,-0.5215422703085337
91.38276553106213,-0.4422800798370312
91.58316633266533,-0.6841611171164439
91.78356713426854,-0.6421906608775745
91.98396793587175,-0.8232786803372989
92.18436873747495,-0.24068752867117038
92.38476953907816,-0.6739986106717197
92.58517034068136,-0.8657166100833157
92.78557114228457,-0.7248199373645395
92.98597194388778,-0.8288843609793316
93.18637274549098,-0.8862201717442644
93.3867735470942,-0.7514639917431969
93.5871743486974,-0.7516025787648835
93.7875751503006,-1.0344327052252362
93.9879759519038,-1.0650460805508324
94.18837675350701,-1.0226789414251138
94.38877755511022,-1.4420047419562412
94.58917835671343,-1.2947210832649148
94.78957915831664,-0.7244409631377229
94.98997995991984,-0.6710015027030494
95.19038076152304,-1.0480191301523636
95.39078156312625,-0.8771621199253458
95.59118236472946,-0.920552523092308
95.79158316633267,-0.3534612048747505
95.99198396793588,-0.7279167182569801
96.19238476953907,-0.9562380419476799
96.39278557114228,-1.0968978358524426
96.59318637274549,-1.1986251603191198
96.7935871743487,-0.8047129868159554
96.99398797595191,-0.9613958692011084
97.19438877755512,-1.0560864490963149
97.39478957915831,-0.8594027636686524
97.59519038076152,-0.9019573865107193
97.79559118236473,-0.3010622664470015
97.99599198396794,-0.41247551276951466
98.19639278557115,-0.53837780501341
98.39679358717436,-0.1866473267672641
98.59719438877755,-0.4111029870330973
98.79759519038076,-0.5410837276605662
98.99799599198397,-0.0049908816000959755
99.19839679358718,-0.14139568554032084
99.39879759519039,-0.39520158775387165
99.5991983967936,-0.16365081051533095
99.79959919839679,-0.23803983677983864
100.0,-0.27655994619286844
